title,date,body
黄河流域党校（行政学院）理论研讨会举行,2020-11-30,"本报郑州11月29日电  （记者朱佩娴）由中央党校（国家行政学院）与河南省委联合主办的黄河流域党校（行政学院）学习贯彻黄河流域生态保护和高质量发展重大国家战略理论研讨会29日在河南郑州举行。会议围绕学习贯彻黄河流域生态保护和高质量发展重大国家战略、发挥黄河流域党校（行政学院）系统协作优势、助力重大国家战略落地实施等展开深入研讨。黄河流域地市级以上党校（行政学院）等有关负责同志、专家学者、部分入选论文作者等近150人参会。
	与会专家表示，理论研讨会是积极发挥党校（行政学院）地缘优势、研究优势、系统优势主动服务重大国家战略的创新之举，要加强流域生态空间一体化保护和环境协同治理、黄河流域生态协同治理长效机制等问题研究，推进黄河治理体系和治理能力现代化；深刻认识黄河流域高质量发展面临的困难与机遇，着力破解体制机制难题，协同推进黄河流域高质量发展；加强黄河文化遗产发掘和保护，探索黄河文化传播路径创新，着力讲好“黄河故事”。
	理论研讨会之前，中央党校（国家行政学院）科研部牵头组建了黄河流域党校（行政学院）智库联盟。智库联盟将每年召开相关理论研讨会，出版相关研究报告，为黄河流域生态保护和高质量发展提供智力支撑。"
中国共产党具有坚强领导力（信息快递）,2020-11-30,"中国领导科学研究会、中央党校（国家行政学院）党的建设教研部、四川省委党校（四川行政学院）等单位共同主办的“第三届中国共产党领导力论坛”，近日在四川成都举行。本届论坛的主题为“全面建成小康社会与中国共产党领导力”。
	　　与会者指出，中国共产党是具有坚强领导力的马克思主义政党。在近百年的发展历程中，中国共产党形成了一套独特的领导体系、领导方法和领导艺术。这套体系、方法和艺术所构成的领导力，在全面建成小康社会中发挥着重要作用，并得到了进一步丰富和发展。从领导力的角度研究加强和改进党对全面建成小康社会的领导，对推进国家治理体系和治理能力现代化具有重要意义。"
信息快递：学好用好讲好党的创新理论,2020-11-24,"“全国党校（行政学院）系统学习贯彻习近平总书记关于党校办学治校系列重要指示精神理论研讨会”，近日在山东省济南市召开。研讨会由中央党校（国家行政学院）和山东省委主办，中央党校（国家行政学院）习近平新时代中国特色社会主义思想研究中心、中央党校（国家行政学院）科研部、山东省委党校（山东行政学院）承办。与会专家学者围绕如何深入贯彻落实习近平总书记关于党校办学治校系列重要指示精神进行了研讨。
	与会者认为，学习贯彻习近平总书记关于党校办学治校系列重要指示精神，重在准确认识和把握新发展阶段面临的新形势、新任务，进一步增强做好新时代党校（行政学院）工作的责任感和使命感。要深化教学改革，努力学好用好讲好党的创新理论，引导广大党员干部增强“四个意识”、坚定“四个自信”、做到“两个维护”，切实把习近平新时代中国特色社会主义思想贯穿的马克思主义立场、观点、方法内化于心、外化于行。"
贯彻新发展理念  推动高质量发展,2020-11-24,"为深入学习贯彻党的十九届五中全会精神，中央党校（国家行政学院）进修一部主办、省部级干部“习近平新时代中国特色社会主义思想”高级研修班（第四期）承办的“学习贯彻党的十九届五中全会精神学员论坛”日前在京举行。
	中央党史和文献研究院副院长王志民认为，党的十九届五中全会是在我国将进入新发展阶段、实现中华民族伟大复兴正处于关键时期召开的一次具有全局性、历史性意义的重要会议，对激励全党全国各族人民团结一心、砥砺前行，战胜前进道路上各种风险挑战，为全面建设社会主义现代化国家开好局、起好步，具有重要意义。展望“十四五”时期和未来15年，只要我们增强“四个意识”、坚定“四个自信”、做到“两个维护”，就一定能够在新征程上战胜一切艰难险阻，继续创造新的更大奇迹。
	中央纪委国家监委驻最高人民法院纪检监察组组长、最高人民法院党组成员刘海泉认为，加快构建以国内大循环为主体、国内国际双循环相互促进的新发展格局，是重塑我国国际合作和竞争新优势的战略抉择，是事关全局的系统性深层次变革。要坚持创新驱动，塑造国内国际双循环新优势；深化体制机制改革，提升国内大循环质效；不断扩大开放，实现国内国际双循环相互促进。
	全国总工会书记处书记、党组成员张茂华认为，学习党的十九届五中全会精神，要学深悟透，充分认识全会审议通过的《中共中央关于制定国民经济和社会发展第十四个五年规划和二��三五年远景目标的建议》的鲜明特点和重大意义。工会系统要加强思想政治引领，加强创新驱动发展，加强产业工人队伍建设，加强劳动领域维护政治安全工作，加强干部队伍“七种能力”建设，推动党中央决策部署落地落实，化为工作方案、变成实践举措。
	教育部党组成员、副部长翁铁慧认为，教育对于经济社会发展具有基础性、先导性和全局性作用，要更好发挥人才强国建设辐射源作用，全面提升教育教学质量，着力保证人民群众享受更加公平和优质的教育，让优秀的人培养优秀人才；更好发挥推进国家治理体系和治理能力现代化建设助推器作用，构建政府、教育机构、社会三者新型关系，加快建立破“五唯”的教育评价体系。
	湖南省委常委、政法委书记李殿勋认为，深刻把握国内国际“两个大局”，是新阶段实施创新驱动发展战略的重要前提。改革驱动创新，创新驱动发展，这是我国实施创新驱动发展战略的深层逻辑。要深化激励创新的体制机制改革，特别是以增加知识价值为导向的收入分配改革和以要素配置为核心的高质量市场化改革，为新发展阶段实施创新驱动发展战略提供根本动力保障。
	全国工商联副主席、天津市工商联主席、天津市政协副主席黎昌晋认为，民营经济是推动我国经济社会发展的重要力量，在“十四五”时期实现新的更大发展，需要各地进一步改善政策和舆论环境，打造公平竞争的市场环境，完善平等保护的法治环境，推动民营企业创新发展，推动民营企业走出去和参与“一带一路”建设，提升金融服务民营企业水平，加强信用体系建设，构建亲清政商关系，构建新型劳动关系。"
“恩格斯与马克思主义：纪念恩格斯诞辰200周年学术研讨会”在北京航空航天大学举办,2020-11-23,"人民网北京11月23日电 （记者 万鹏）11月21日，由北京航空航天大学马克思主义学院主办的“恩格斯与马克思主义：纪念恩格斯诞辰200周年学术研讨会”在京举行。
	北京航空航天大学副校长张广在致辞中指出，恩格斯思想是马克思主义的重要组成部分，具有跨越时空的真理价值和指导意义。要把学习研究恩格斯思想同学习贯彻党的十九届五中全会精神结合起来，用马克思主义科学原则和基本原理阐释中国道路、中国经验和中国方案，持续推动马克思主义中国化时代化大众化。
	北京市委教育工委宣教处处长寇红江向会议举办表示祝贺，并指出学习研究恩格斯思想对新时代思想政治教育和思想政治理论课教学具有重要意义，有助于教育工作者读深悟透中国化马克思主义与经典马克思主义的贯通逻辑，引导学生准确把握马克思主义的科学内涵和精神要义，落实立德树人根本任务。会议开幕式由北京航空航天大学党委宣传部常务副部长李建伟主持。
	在主题发言和编研论坛环节，各位专家学者以线上线下相结合的方式围绕恩格斯的思想体系与恩格斯晚年思想的独特性、恩格斯对马克思主义的独创性贡献、恩格斯思想的文本考证与当代价值、自然辩证法与恩格斯的科学精神等进行了深入研讨，并就党报党刊、学术期刊的选题方向、问题意识、写作规范、语言表达等问题进行了分享与交流。
	北京航空航天大学马克思主义学院院长、教授赵义良在会议总结中指出，此次会议既在宏观上拓展了马克思主义研究特别是恩格斯思想研究的方法论视野，也在微观上深化了对马克思主义唯物史观、自然辩证法等问题的理论认识，在思想与现实相关照的基础上，进一步彰显出了马克思主义理论的真理力量和蓬勃生命力。
	来自知名高校院所、期刊媒体的专家学者和师生代表等近百人参加会议。"
“恩格斯的思想及当代价值”主题论坛在中央党校（国家行政学院）举办,2020-11-23,"人民网北京11月23日电 （吴兆飞）11月21日，由中央党校（国家行政学院）科研部、马克思主义学院、培训部、国际合作部与中国马克思主义研究基金会共同举办的“第十二届中国特色社会主义论坛暨中国马克思主义论坛2020”在中央党校（国家行政学院）举办。
	论坛开幕式上，中央党校（国家行政学院）分管日常工作的副校（院）长何毅亭作了题为“纪念伟大的思想家恩格斯诞辰200周年”的主旨演讲。他指出，恩格斯的一生，是为人类解放奋斗不止的一生，是为改造世界战斗不息的一生，是为追求真理攀登不已的一生。恩格斯的理论贡献，首先表现在他和马克思共同创立马克思主义基本理论及其体系化的过程中，凸显于马克思逝世后为整理马克思著作所作出的巨大努力和在坚持和发展马克思主义过程中作出的许多开创性理论贡献上。
	论坛开幕式由中央党校（国家行政学院）副校（院）长甄占民主持。他指出，本届论坛举办的目的是深情缅怀恩格斯对创立和发展马克思主义的独特贡献，共同研讨马克思主义的永恒价值，深入阐发习近平新时代中国特色社会主义思想在坚持和发展马克思主义中的原创性理论贡献和重要历史地位，努力为开启全面建设社会主义现代化国家新征程贡献智慧和力量。
	在论坛上，原中央党史研究室副主任李忠杰作了主题为“恩格斯对马克思主义的历史贡献”的发言；原中央党校副校长、中央党校（国家行政学院）原校（院）委会委员黄宪起作了主题为“纪念恩格斯、学习恩格斯”的发言。
	与会代表围绕“恩格斯与马克思主义理论”“恩格斯思想的当代价值”“习近平新时代中国特色社会主义思想开辟了马克思主义新境界”等分议题进行了深入交流。
	本次论坛围绕纪念恩格斯诞辰200周年展开，主题为“恩格斯的思想及当代价值”。来自全国党校、高校、社科院系统的专家学者，中央党校（国家行政学院）副教育长、副秘书长，各直属单位有关负责同志和教研人员代表，中国马克思主义研究基金会顾问、理事长、秘书长、理事等，共120多人参加论坛交流。"
国防大学举办学习贯彻党的十九届五中全会精神理论座谈会,2020-11-20,"人民网北京11月20日电 （记者 万鹏）11月17日，由国防大学习近平新时代中国特色社会主义思想研究中心举办的学习贯彻党的十九届五中全会精神理论座谈会，在国防大学红山口教学区召开。来自军委机关、部队、院校和地方相关单位领导和专家学者，以及媒体记者共50余人参加会议。
	国防大学校长郑和、政委吴杰明出席会议并讲话。
	与会代表一致认为，这次全会是在全面建成小康社会胜利在望、全面建设社会主义现代化国家新征程即将开启的重要历史时刻召开的一次十分重要的会议，是实现中华民族伟大复兴正处在关键时期召开的一次具有全局性、历史性意义的会议。全会承接历史、擘画未来，为延续和培塑重要战略机遇期作出了顶层设计，为实现建军百年奋斗目标规划了行动纲领，为新时代人才强军提供了科学指南。
	我们要贯彻习近平强军思想，贯彻新时代军事战略方针，坚持党对人民军队的绝对领导，坚持政治建军、改革强军、科技强军、人才强军、依法治军，加快机械化信息化智能化融合发展，全面加强练兵备战，不断推动我军建设高质量发展，提高国防和军队现代化质量效益，提高捍卫国家主权、安全、发展利益的战略能力，促进国防实力和经济实力同步提升，确保2027年实现建军百年奋斗目标。要深入学习宣传贯彻全会精神，切实把全会精神融入大学各项工作、落实到联合作战人才培养的方方面面，以实际行动为加快建设世界一流综合性联合指挥大学，推进新时代军事教育事业作出新的更大贡献。"
第十三届全国马克思主义院长论坛在天津师范大学召开,2020-11-19,"人民网北京11月19日电 （记者 万鹏）10月31日至11月2日，纪念恩格斯诞辰200周年暨第十三届全国马克思主义院长论坛在天津举行。本届论坛由中国社会科学院马克思主义研究院、天津师范大学共同主办，天津师范大学马克思主义学院承办，论坛主题为“恩格斯与当代中国”。中国社会科学院党组成员、当代中国研究所所长、马克思主义研究院院长姜辉出席开幕式作主旨报告。天津市委常委、市委宣传部部长陈浙闽出席开幕式并讲话。论坛开幕式由天津师范大学党委书记张玲主持。天津师范大学党委副书记、校长钟英华在开幕式上致辞。
	姜辉在报告中指出，学习恩格斯的马克思主义观，要深刻体会恩格斯对马克思主义科学体系的维护捍卫，从而认真学习马克思主义经典著作，旗帜鲜明地坚持马克思主义基本原理和立场观点方法。他同时指出，学习恩格斯的马克思主义观，要深刻体会恩格斯对待马克思主义的科学态度和创新发展，从而与时俱进地丰富发展马克思主义。他强调，学习恩格斯的马克思主义观，要深刻体会恩格斯对马克思主义创造性地实际运用，从而自觉运用科学理论指导实践新发展。
	开幕式后，教育部社会科学委员会副主任、北京大学博雅讲席教授顾海良作《恩格斯的思想、精神与风范》主题报告。中国社会科学院马克思主义研究院原党委书记、中国社会科学院国家文化安全与意识形态建设研究中心主任侯惠勤作《恩格斯：马克思哲学守正创新第一人》主题报告。主题报告环节由中国社会科学院马克思主义研究院党委书记、副院长辛向阳主持。
	在专家报告阶段，辛向阳、肖贵清、孙来斌、陶文昭等近40位专家学者进行大会发言，同时，50余位专家学者在分论坛发言。与会专家一致认为，此次纪念恩格斯诞辰200周年暨马克思主义院长论坛的召开正值党的十九届五中全会胜利闭幕。在举国上下凝心聚力，振奋精神的氛围中，此次论坛对于深化学习党的十九届五中全会精神，不断推进马克思主义中国化时代化大众化，具有重要现实意义。中国特色社会主义进入新时代，中华民族迎来伟大复兴的光明前景，科学社会主义日益彰显出强大生机活力。面对世界百年未有之大变局，面对当今世界的复杂形势和艰巨任务，必须以实际行动投身全面建设社会主义现代化国家新征程，向第二个百年奋斗目标进军，把新时代中国特色社会主义伟大事业不断推向前进。
	全国马克思主义院长论坛是由中国社会科学院马克思主义研究院创办的高端论坛，迄今举办十三届，已成为国内马克思主义理论工作者定期交流的重大平台，展现马克思主义中国化最新研究成果的重要窗口，以及宣传和普及马克思主义的坚强阵地。本届论坛为全国马克思主义院长论坛首次在津举办。"
信息快递：推动线下线上教育融合发展,2020-11-19,"在新冠肺炎疫情防控中，我国线上教育加快发展，不仅在有效应对中降低了疫情对教育系统的冲击，也为传统学校教育与在线教育融合发展提供了新契机。近日，《半月谈》杂志社等举办的“教育改革对话会――‘十四五’规划视野下的互联网教育”研讨会在京举行。与会者围绕在线教育的重要性、以信息化推动教学方式改革等话题展开研讨。
	与会者指出，推进互联网教育发展，是促进教育资源共享、全面提高教育质量的必然选择。疫情防控期间的线上教育实践，不仅为未来互联网教育提供了宝贵经验，而且对提高教育效率、促进教育公平、创新教育形态等具有重要意义。也要看到，线上教育不能完全替代线下教育，在发挥互联网积极作用的同时要努力消除其负面影响。有效治理网络环境、净化学习空间，是推进线上教育必须着力解决的问题。"
第四届全国中青年马克思主义学者专题论坛在山东大学举行 ,2020-11-16,"人民网北京11月16日电 （记者 万鹏）11月14日，由《思想理论教育导刊》《马克思主义理论学科研究》编辑部和山东大学马克思主义学院共同主办的“中国共产党百年：历史、理论与实践”学术研讨会暨第四届全国中青年马克思主义学者专题论坛在山东大学举行。教育部高等学校社会科学发展研究中心主任王炳林，高等教育出版社副社长、《思想理论教育导刊》《马克思主义理论学科研究》主编王卫权，原山东师范大学党委书记商志晓，山东大学党委副书记张永兵以及来自全国20多所知名高校马克思主义学院、期刊编辑部的专家学者出席研讨会。
	在开幕式致辞中，张永兵表示，以宏阔的世界眼光和深远的历史视野对近百年来党的不懈奋斗史、理论探索史与自身建设史进行总结梳理与阐释，这是中国共产党人的职责，更是全体马克思主义学者的职责。国内优秀中青年马克思主义学者齐聚一堂，参加此次研讨会，体现了马克思主义学人不忘初心、牢记使命的担当与责任。王卫权在致辞中表示，要把此次会议研讨与学习贯彻党的十九届五中全会精神这一重大政治任务结合起来，与学习贯彻习近平新时代中国特色社会主义思想结合起来，与学习习近平总书记重要讲话精神、推进高校思政课改革创新结合起来。开幕式由山东大学马克思主义学院党委书记马晓琳主持。
	主旨报告中，王炳林指出，党的十九届五中全会提出的我国未来五年规划以及十五年的远景目标中有一个突出的亮点，即“三新”：新发展阶段、新发展理念、新发展格局。他从为什么说进入新发展阶段、新发展阶段面临的机遇和挑战、新发展阶段的主要特征等方面进行了深入阐释。北京师范大学教授王树荫指出，把握党的百年探索经验既要从宏观上进行研究，也应从一些具体的重要问题上展开，他选取党的七届二中全会这一重要节点，对七届二中全会党的建设的科学内涵与当代价值问题进行了深入探讨。中国人民大学教授杨凤城在题为“中国共产党的百年奋斗历程和全面建成小康社会”的报告中表示，全面建成小康社会，它的根本保证是中国共产党的领导和中国特色社会主义制度。华南师范大学教授陈金龙在题为“中国共产党百年历史视域下的新时代”的报告中阐述了如何在百年历史的视域下把握新时代的问题。他强调，新时代强国先要强党，强党引领强国建设。商志晓在题为“中国共产党何以能够创造百年辉煌”的报告中从科学理论指导、立足于国情、坚守初心使命等八个方面进行探讨，强调党的先进性本质对于党取得辉煌发展成就的关键作用。主旨报告阶段由山东大学世界政党研究中心主任王韶兴主持。
	主题发言阶段，来自北京大学、武汉大学、吉林大学、兰州大学、浙江大学、四川大学、南京大学、北京师范大学、东北师范大学等高校及《思想理论教育导刊》《马克思主义理论学科研究》《山东社会科学》《学术论坛》等期刊40余位专家学者围绕着会议主题进行了发言。主题发言阶段由《思想理论教育导刊》副主编蒋旭东、同济大学马克思主义学院教授刘勇等人主持。
	山东大学马克思主义学院院长张士海在会议总结中表示，此次研讨会主题鲜明，中国共产党百年从无到有、由小到大、由弱到强的辉煌历史与基本经验，需要进行系统梳理。会议围绕“中国共产党百年：历史、理论与实践”这一主题进行了深入探讨。他指出，各位专家围绕“中国共产党百年：历史、理论与实践”的探讨，既有宏观视角，也有中观、微观视角，取得了丰硕成果。
	2021年，中国共产党将迎来建党百年。中国共产党成立 100周年，在中华民族发展史、世界社会主义发展史、人类社会发展史上具有里程碑意义。举办此次专题论坛，对全面回顾中国共产党建党百年来的发展历程，总结党的建设的历史经验，进一步推动新时代党的建设的科学发展，对于新时代坚持和发展中国特色社会主义，具有重大的理论和实践意义。"
习近平新时代中国特色社会主义思想高端论坛（2020）在津召开,2020-11-16,"人民网北京11月16日电 （吴兆飞）11月7日，全国社会科学院系统中国特色社会主义理论体系研究中心第二十五届年会暨习近平新时代中国特色社会主义思想高端论坛（2020）在天津召开。本次会议由中国社会科学院习近平新时代中国特色社会主义思想研究中心与中共天津市委宣传部共同主办，天津社会科学院与天津市中国特色社会主义理论体系研究中心共同承办。会议主题为“全面建成小康社会与开启全面建设社会主义现代化国家新征程”。中国社会科学院副院长、党组副书记王京清出席会议并致辞。开幕式由中国社会科学院党组成员、当代中国研究所所长、马克思主义研究院院长姜辉主持。
	王京清在致辞中表示，学习贯彻党的十九届五中全会精神是当前和今后一段时间理论界最重要的政治任务和理论任务。要深入认识到，全面建成小康社会意味着中华民族伟大复兴向前跨越了一大步，中国谱写了人类反贫困历史新篇章，社会主义中国以更加雄伟的身姿屹立于世界东方。要做好“两个一百年”奋斗目标的有机衔接，开启全面建设社会主义现代化国家新征程。姜辉在主持开幕式时表示，党的十九届五中全会对开启全面建设社会主义现代化国家新征程、向第二个百年奋斗目标进军作出总动员和总部署。要把思想和行动统一到中央决策部署上来，奋发有为、不懈进取，为全面建设社会主义现代化国家、实现中华民族伟大复兴的中国梦作出应有贡献。
	中国社会科学院马克思主义研究院党委书记、副院长、习近平新时代中国特色社会主义思想研究中心执行副主任辛向阳，广东省社会科学院党组书记、广东省习近平新时代中国特色社会主义思想研究中心副主任郭跃文等六位专家作大会主旨演讲。
	与会专家围绕全面建成小康社会的实践成就和伟大意义、中国特色社会主义现代化建设的内在逻辑和独特优势、全面建设社会主义现代化国家的机遇和挑战等主题进行了研讨交流。大家一致认为，理论工作者要胸怀“两个大局”，科学把握新发展阶段，坚定理论自信，增强理论自觉，深挖新时代改革开放和社会主义现代化建设的实践“富矿”，为不断丰富和发展当代中国马克思主义、21世纪马克思主义贡献智慧和力量。
	闭幕式上，中国社会科学院习近平新时代中国特色社会主义思想研究中心执行副主任龚云作会议总结。他表示，本次会议是全国社科院系统理论工作者对党的十九届五中全会精神的一次集体学习，社科院系统理论工作者要进一步增强使命感和责任感，树立国际视野，站在人类社会发展的高度开展学术研究。
	天津社会科学院党组书记、院长靳方华在闭幕式致辞中表示，本次会议政治站位高，思想性、学术性和实践性结合得好，不仅达到了交流观点、沟通思想的目的，还进一步增强了走进学术前沿的时代感，体现了严肃的会风、严实的学风和社科院系统的担当。
	本次会议收到应征论文180多篇，评选出优秀论文80篇结集为《全面建成小康社会与开启全面建设社会主义现代化国家新征程》论文集公开出版。来自中国社会科学院、全国各地方社会科学院、相关科研单位、天津市中国特色社会主义理论体系研究中心各基地的专家学者及媒体代表共120余人参加本次会议。"
